"idn","year"
1154111652,1974
"115411211X",1974
1154112128,1974
1154112764,1974
1154113442,1974
1154115615,1974
1154124932,1974
1154127060,1974
1154134067,1974
1154134075,1974
1154134083,1974
1154134091,1974
1154134105,1974
1154134113,1974
1154134121,1974
"115413413X",1974
1154134148,1974
1154134156,1974
1154134164,1974
1154134172,1974
1154134180,1974
1154134199,1974
1154134202,1974
1154134210,1974
1154134229,1974
1154134237,1974
1154134245,1974
1154134253,1974
1154134261,1974
1154134288,1974
1154134296,1974
"115413430X",1974
1154134318,1974
1154134326,1974
1154134334,1974
1154134342,1974
1154134350,1974
1154134369,1974
1154134377,1974
1154134385,1974
1154134393,1974
1154134407,1974
1154134415,1974
1154134423,1974
1154134431,1974
"115413444X",1974
1154134458,1974
1154134466,1974
1154134474,1974
1154134482,1974
1154134490,1974
1154134504,1974
1154134512,1974
1154134520,1974
1154134539,1974
1154134547,1974
1154134555,1974
1154134563,1974
1154156788,1974
1154156834,1974
1154158217,1974
1154158225,1974
1154159140,1974
1154159671,1974
1154160157,1974
1154160548,1974
1154160998,1974
1154163199,1974
1154163202,1974
1154163237,1974
1154175146,1974
1154195945,1974
1154195953,1974
1154204820,1974
1154247066,1974
1160617236,1974
1160908257,1974
1165340747,1974
1166366189,1974
1169361870,1974
1169364012,1974
1170927335,1974
1171007604,1974
1171566867,1974
1171746008,1974
1171750129,1974
1173112332,1974
"117336210X",1974
1174017015,1974
1180330722,1974
"118146093X",1974
1181725798,1974
1181974917,1974
1182049982,1974
1184331642,1974
1184333912,1974
1184622345,1974
1187272957,1974
1189226219,1974
1190225344,1974
1190601265,1974
1190673584,1974
1190674270,1974
1190838095,1974
1191771083,1974
1197337741,1974
1198725745,1974
1199119598,1974
1205401717,1974
1205404449,1974
1206002018,1974
1206002816,1974
1206003286,1974
1219872032,1974
1219874035,1974
1222759632,1974
1223672573,1974
1228594031,1974
1232282197,1974
1232282251,1974
10745092,1975
"01111231X",1975
12579866,1975
200170317,1975
"20023367X",1975
200253395,1975
200314548,1975
200353918,1975
200360248,1975
200361929,1975
200361945,1975
"20037673X",1975
200379518,1975
200387308,1975
"20040539X",1975
200408720,1975
200419528,1975
200428918,1975
200433555,1975
200439154,1975
200440624,1975
"20044431X",1975
200448765,1975
200454315,1975
200461869,1975
200477455,1975
200477749,1975
200478354,1975
200479121,1975
200499815,1975
200499823,1975
200511823,1975
200539868,1975
200547232,1975
200563971,1975
"20060242X",1975
"20064047X",1975
"20064758X",1975
200648462,1975
200648500,1975
200665014,1975
200702750,1975
200758551,1975
200838210,1975
200863118,1975
200887807,1975
200903500,1975
200945831,1975
201017466,1975
201300737,1975
201332345,1975
201348357,1975
"20140012X",1975
201409771,1975
201617080,1975
201617854,1975
201664739,1975
201716720,1975
201774674,1975
201808889,1975
201899884,1975
201944081,1975
202062422,1975
202216667,1975
"20323846X",1975
203238478,1975
204216397,1975
207975582,1975
208031642,1975
208246428,1975
208248161,1975
208266488,1975
208297375,1975
208300376,1975
208336702,1975
208508139,1975
208527184,1975
208590900,1975
208763155,1975
209870486,1975
209873132,1975
209902698,1975
210285559,1975
210297565,1975
212656325,1975
368835405,1975
368943224,1975
368947734,1975
369037383,1975
369077628,1975
369141881,1975
369177789,1975
369257138,1975
572648332,1975
573620024,1975
750105496,1975
750105518,1975
750138335,1975
750160993,1975
750166762,1975
750177713,1975
750188529,1975
750192313,1975
750197072,1975
750198672,1975
750204311,1975
750207051,1975
750214813,1975
750226331,1975
750231734,1975
750240474,1975
750247185,1975
750247207,1975
750250399,1975
750254637,1975
750255439,1975
750255803,1975
750263172,1975
750264861,1975
750268379,1975
750271841,1975
750275049,1975
750277157,1975
750283092,1975
750284587,1975
750285842,1975
750294450,1975
750295236,1975
750297530,1975
750301325,1975
750301848,1975
750302550,1975
750305924,1975
750309342,1975
750313811,1975
750316934,1975
750317833,1975
750318554,1975
750325917,1975
750327413,1975
750327480,1975
750333049,1975
750336811,1975
750338970,1975
750341629,1975
750345985,1975
750347503,1975
750348259,1975
750348453,1975
750359013,1975
750360550,1975
750361476,1975
750363649,1975
750363762,1975
750364904,1975
750366400,1975
750372265,1975
750373628,1975
750376953,1975
750382392,1975
750382961,1975
750383100,1975
750383879,1975
750384956,1975
750386495,1975
750389001,1975
750391677,1975
750393386,1975
750394366,1975
750394773,1975
750398655,1975
750401273,1975
750403853,1975
750405058,1975
750405414,1975
750405775,1975
750408243,1975
750408375,1975
750410523,1975
750411449,1975
750417056,1975
750423161,1975
750424443,1975
750425571,1975
750426608,1975
750437790,1975
750438665,1975
750439092,1975
750444789,1975
750445114,1975
750445742,1975
750446560,1975
750448237,1975
750449519,1975
750449950,1975
750451017,1975
750451785,1975
750452749,1975
750455071,1975
750455225,1975
750455802,1975
750461772,1975
750463333,1975
750464593,1975
750468734,1975
750469390,1975
750470070,1975
750474564,1975
750475269,1975
750478748,1975
750479450,1975
750480394,1975
750480874,1975
750485027,1975
750486414,1975
750487895,1975
750488441,1975
750488468,1975
750488476,1975
750488565,1975
750489413,1975
750490691,1975
750496584,1975
750504188,1975
750505656,1975
750507012,1975
750508493,1975
750510099,1975
750512237,1975
750516488,1975
750517166,1975
750517883,1975
750517891,1975
750520566,1975
750522321,1975
750524499,1975
750527269,1975
750527307,1975
750529350,1975
750529717,1975
750530146,1975
750532963,1975
750560207,1975
750570512,1975
750570520,1975
751010332,1975
751021539,1975
760002967,1975
760005176,1975
760006539,1975
760009430,1975
760012792,1975
760013195,1975
760014485,1975
760020205,1975
760020396,1975
760024200,1975
760025401,1975
760028192,1975
760028206,1975
760028915,1975
760030278,1975
760031746,1975
760033161,1975
760033765,1975
760034656,1975
760034907,1975
760034931,1975
760034966,1975
760036187,1975
760036845,1975
760037213,1975
760038074,1975
760038082,1975
760038422,1975
760039259,1975
760039267,1975
760039631,1975
760040893,1975
760042349,1975
760042675,1975
760042969,1975
760043426,1975
760043787,1975
760044996,1975
760048169,1975
760048177,1975
760049572,1975
760050139,1975
760050880,1975
760054487,1975
760054495,1975
760055483,1975
760057907,1975
760058245,1975
760058253,1975
760058393,1975
760059721,1975
760061874,1975
760063087,1975
760063206,1975
760066132,1975
760067694,1975
760067953,1975
760067961,1975
760068305,1975
760069077,1975
760070091,1975
760070342,1975
760070830,1975
760071195,1975
760077991,1975
760083789,1975
760083916,1975
760085544,1975
760086834,1975
760086850,1975
760088039,1975
760089477,1975
760089493,1975
760090289,1975
760090823,1975
760091579,1975
760093946,1975
760095779,1975
760097178,1975
760097321,1975
760099561,1975
760102430,1975
760105332,1975
760105472,1975
760105782,1975
760107068,1975
760110239,1975
760111197,1975
760111251,1975
760111308,1975
760111332,1975
760111952,1975
760119635,1975
760124086,1975
760125902,1975
760126011,1975
760127468,1975
760127484,1975
760127492,1975
760128952,1975
760129010,1975
760129177,1975
760129231,1975
760131015,1975
760134456,1975
760135797,1975
760136211,1975
760136599,1975
760137757,1975
760138877,1975
760139806,1975
760139849,1975
760145628,1975
760147868,1975
760147957,1975
760150338,1975
760157383,1975
760159017,1975
760161550,1975
760167869,1975
760174210,1975
760174741,1975
760176817,1975
760176825,1975
760177589,1975
760177600,1975
760179182,1975
760181527,1975
760184844,1975
760185816,1975
760190151,1975
760190917,1975
760193118,1975
760193126,1975
760200203,1975
760202982,1975
760206945,1975
760207399,1975
760213968,1975
760216576,1975
760217009,1975
760241961,1975
760245940,1975
760249474,1975
760252009,1975
760258473,1975
760259518,1975
760260389,1975
760269602,1975
760276218,1975
760287147,1975
760296979,1975
760299838,1975
760306133,1975
760319707,1975
760325677,1975
760330921,1975
760349428,1975
760353026,1975
760358028,1975
760363560,1975
760367221,1975
760373116,1975
760379270,1975
760396523,1975
760402760,1975
760415609,1975
760415617,1975
760417105,1975
760417512,1975
760417571,1975
760417792,1975
760419086,1975
760419264,1975
760419914,1975
760423946,1975
760424144,1975
760438846,1975
760439788,1975
760439869,1975
760439958,1975
760441391,1975
760448299,1975
760451567,1975
760454507,1975
760463123,1975
760473838,1975
760473854,1975
760480419,1975
760486085,1975
760486867,1975
760504881,1975
760505675,1975
760533571,1975
760548153,1975
760552533,1975
770034160,1975
770043437,1975
770057071,1975
770057098,1975
770059678,1975
770059686,1975
770060803,1975
770062571,1975
770066976,1975
770084885,1975
770104843,1975
770119700,1975
770121918,1975
770121926,1975
770121942,1975
770121950,1975
770147399,1975
770200435,1975
770200672,1975
770200680,1975
770204570,1975
770235565,1975
770242308,1975
770251994,1975
770270948,1975
770274412,1975
770299342,1975
770312330,1975
770373747,1975
770442242,1975
770510558,1975
770521436,1975
770538851,1975
770564186,1975
770632041,1975
770632998,1975
770643000,1975
770690963,1975
770700403,1975
770787789,1975
780051289,1975
780072812,1975
780110102,1975
780171632,1975
780178289,1975
780317637,1975
780332172,1975
780332261,1975
780410246,1975
780441974,1975
780450221,1975
780473906,1975
780504089,1975
780509005,1975
780526430,1975
780575539,1975
780627695,1975
780748115,1975
790013355,1975
790070308,1975
790092867,1975
790092875,1975
790165252,1975
790373009,1975
790398656,1975
790435780,1975
790458551,1975
790543958,1975
790550857,1975
790562537,1975
790602261,1975
790612585,1975
790612593,1975
790612607,1975
790612615,1975
790628376,1975
790641305,1975
800445775,1975
800605934,1975
800609719,1975
800610229,1975
800610881,1975
800612779,1975
800766717,1975
800838017,1975
800911911,1975
810493454,1975
810505142,1975
820654159,1975
821236415,1975
840632223,1975
840878664,1975
841050325,1975
850234956,1975
861151038,1975
870372300,1975
870372319,1975
880509252,1975
880811935,1975
890272719,1975
900424672,1975
930877136,1975
943374170,1975
943398525,1975
943399068,1975
"94339922X",1975
945732279,1975
946605343,1975
946892989,1975
947427309,1975
949426881,1975
949754609,1975
950319481,1975
954016602,1975
961012366,1975
967191696,1975
978361164,1975
978474910,1975
981110916,1975
987824996,1975
988010852,1975
990980170,1975
992133718,1975
992851599,1975
993087124,1975
993092160,1975
"99317082X",1975
"99327174X",1975
993307272,1975
993357806,1975
993451039,1975
993476287,1975
993500870,1975
993552900,1975
993607624,1975
993666809,1975
"99377783X",1975
994529880,1975
999634232,1975
999634313,1975
999634445,1975
999634569,1975
1001698134,1975
1003970729,1975
1004417918,1975
1005300178,1975
1007471689,1975
"100842742X",1975
1018473882,1975
1022493175,1975
1030694338,1975
1045422614,1975
1054824053,1975
1059731916,1975
1066443793,1975
1066443882,1975
1066450773,1975
1066455554,1975
1066459959,1975
1066464669,1975
"106647947X",1975
1066480451,1975
1066484228,1975
1066667837,1975
1066674345,1975
1066680078,1975
1066680795,1975
1066680809,1975
1066681503,1975
1066683921,1975
1066686130,1975
1066690626,1975
1066692793,1975
1066693099,1975
1066696721,1975
1066696853,1975
1066697914,1975
1066698031,1975
1066698066,1975
1066699933,1975
1066701318,1975
1066751528,1975
1066752273,1975
1066752621,1975
"106675263X",1975
1066759618,1975
1066761760,1975
1066764069,1975
1066770433,1975
1066776547,1975
1066777888,1975
1066777896,1975
1066778817,1975
1066781206,1975
1066787271,1975
1066795711,1975
1066797668,1975
1066798850,1975
1066834296,1975
1066837279,1975
1066837899,1975
1066839727,1975
1066841756,1975
1066851085,1975
1066871132,1975
1066880166,1975
1066928363,1975
1066928991,1975
1066931259,1975
1066934215,1975
1066936781,1975
"106693911X",1975
1066939918,1975
1066940223,1975
1066945519,1975
1066955867,1975
1066958149,1975
1066958432,1975
1066958467,1975
1066958572,1975
1066958777,1975
1066959293,1975
1066959544,1975
1067134670,1975
1067948287,1975
1069317373,1975
1070048720,1975
1070335746,1975
1070861383,1975
1070863211,1975
1072725258,1975
"108466593X",1975
1084666340,1975
1084666715,1975
1084667037,1975
1084667630,1975
1084668106,1975
1084668521,1975
1088591191,1975
1096201402,1975
1097272311,1975
1097273288,1975
1097273644,1975
1102936707,1975
1103842005,1975
1106280105,1975
"110744294X",1975
1128165139,1975
1128627094,1975
"112939557X",1975
1132610486,1975
1132626064,1975
"113263170X",1975
1132631718,1975
1132634849,1975
1132634857,1975
1132634865,1975
1132643732,1975
"113264982X",1975
1132650917,1975
1132650925,1975
"113265940X",1975
1132659418,1975
1133086926,1975
"113559774X",1975
1143262786,1975
1148027335,1975
1148175008,1975
1152465759,1975
1152496565,1975
1152534637,1975
1152577662,1975
1152577697,1975
"115257776X",1975
1152755854,1975
1152777513,1975
1153942518,1975
1153942526,1975
1153948842,1975
"115395284X",1975
1153955806,1975
1153956098,1975
1153956101,1975
1153957582,1975
1153958066,1975
1153958074,1975
1153993422,1975
1153993872,1975
1153995123,1975
1153996146,1975
1154004503,1975
1154004511,1975
"115400743X",1975
1154009416,1975
1154023869,1975
1154023877,1975
1154023885,1975
"115402525X",1975
1154064247,1975
1154070638,1975
1154071308,1975
1154072371,1975
1154072398,1975
1154075427,1975
1154077470,1975
1154077489,1975
1154077497,1975
1154077500,1975
1154091015,1975
1154091023,1975
1154091031,1975
"115409104X",1975
1154091058,1975
1154091066,1975
1154091074,1975
1154091090,1975
1154091104,1975
1154091112,1975
1154091120,1975
1154091171,1975
1154116166,1975
1154130878,1975
1154133613,1975
1154133621,1975
"115413363X",1975
1154133648,1975
1154133656,1975
1154133664,1975
1154133672,1975
1154133680,1975
1154133699,1975
1154133702,1975
1154133710,1975
1154133729,1975
1154133737,1975
1154133745,1975
1154133753,1975
1154133761,1975
"115413377X",1975
1154133788,1975
1154133796,1975
"115413380X",1975
1154133818,1975
1154133826,1975
1154133834,1975
1154133842,1975
1154133850,1975
1154133869,1975
1154133877,1975
1154133885,1975
1154133893,1975
1154133907,1975
1154133915,1975
1154133923,1975
1154133931,1975
"115413394X",1975
1154133958,1975
1154133966,1975
1154133974,1975
1154133982,1975
1154133990,1975
1154134008,1975
1154134016,1975
1154134024,1975
1154134032,1975
1154134040,1975
1154134059,1975
1154154602,1975
1154156397,1975
1154156427,1975
1154156818,1975
1154157237,1975
1154158209,1975
1154159655,1975
1154161021,1975
1154163113,1975
1154163121,1975
1154163156,1975
1154163164,1975
1154163172,1975
1154163180,1975
1154167828,1975
1154167844,1975
1154167976,1975
1154168182,1975
1154168239,1975
1154168751,1975
1154168859,1975
1154169073,1975
"115417350X",1975
1154173828,1975
1154173836,1975
1154196704,1975
1154196720,1975
1154196747,1975
1154196755,1975
1154196763,1975
"115419678X",1975
1154196798,1975
1154197026,1975
1154197034,1975
1154197042,1975
1154197050,1975
1154197069,1975
1154197077,1975
1154197085,1975
1154197093,1975
1154197107,1975
1154197115,1975
1154197166,1975
1154197182,1975
1154197190,1975
1154197204,1975
1154197212,1975
1154197239,1975
1154197247,1975
1154197255,1975
1154197263,1975
1154197492,1975
1154197719,1975
1154197727,1975
1154197735,1975
1154197743,1975
1154197751,1975
"115419776X",1975
1154197921,1975
"115419793X",1975
1154197948,1975
1154197956,1975
1154197964,1975
1154197972,1975
1154197980,1975
1154197999,1975
1154198006,1975
1154198014,1975
1154198022,1975
1154198049,1975
1154198065,1975
1154198073,1975
1154198081,1975
1154198162,1975
1154198170,1975
1154198189,1975
1154198197,1975
1154198200,1975
1154198219,1975
1154198227,1975
1154198235,1975
1154198243,1975
1154198251,1975
"115419826X",1975
1154198278,1975
1154198286,1975
1154198294,1975
1154198308,1975
1154198316,1975
1154198324,1975
1154198332,1975
1154198340,1975
1154198359,1975
1154198367,1975
1154198375,1975
1154198383,1975
1154198391,1975
1154198405,1975
1154198413,1975
1154198472,1975
1154198596,1975
1154198626,1975
1154198634,1975
1154198642,1975
1154198650,1975
1154198669,1975
1154198677,1975
1154198723,1975
1154198731,1975
1154198758,1975
1154198790,1975
1154198901,1975
"115419891X",1975
1154198928,1975
1154198936,1975
1154198944,1975
1154198952,1975
1154198960,1975
1154198979,1975
1154198987,1975
1154199118,1975
1154199193,1975
1154199207,1975
1154199215,1975
1154199223,1975
1154199231,1975
"115419924X",1975
1154199258,1975
1154199266,1975
1154199274,1975
1154199282,1975
1154199290,1975
1154199304,1975
1154199312,1975
1154199320,1975
1154199339,1975
1154199347,1975
1154199355,1975
1154199363,1975
1154199371,1975
"115419938X",1975
1154199398,1975
1154199401,1975
"115419941X",1975
1154199428,1975
1154199436,1975
1154199444,1975
1154199452,1975
1154199460,1975
1154199479,1975
1154199487,1975
1154199495,1975
1154199509,1975
1154199517,1975
1154199525,1975
1154199533,1975
1154199541,1975
"115419955X",1975
1154199576,1975
1154199584,1975
1154199592,1975
1154199606,1975
1154199614,1975
1154199622,1975
1154199649,1975
1154199657,1975
1154199665,1975
1154199673,1975
1154199681,1975
"115419969X",1975
1154199703,1975
1154199711,1975
"115419972X",1975
1154199738,1975
1154199746,1975
1154199754,1975
1154199762,1975
1154199770,1975
1154199789,1975
1154199797,1975
1154199800,1975
1154199819,1975
1154199827,1975
1154199835,1975
1154199843,1975
1154199851,1975
"115419986X",1975
1154199878,1975
1154199886,1975
1154199894,1975
1154199908,1975
1154199916,1975
1154199924,1975
1154199932,1975
1154199940,1975
1154199959,1975
1154199967,1975
1154199975,1975
1154199991,1975
1154200000,1975
1154200019,1975
1154200027,1975
1154200035,1975
1154200043,1975
"115420006X",1975
1154200086,1975
1154200116,1975
1154200132,1975
1154200140,1975
1154200159,1975
1154200167,1975
1154200175,1975
1154200183,1975
1154200191,1975
1154200205,1975
1154200213,1975
1154200221,1975
"115420023X",1975
1154200248,1975
1154200256,1975
1154200264,1975
1154200272,1975
1154200280,1975
1154200299,1975
1154200302,1975
1154200310,1975
1154200329,1975
1154200337,1975
1154200345,1975
1154200353,1975
"115420037X",1975
1154200388,1975
1154200396,1975
"115420040X",1975
1154200418,1975
1154200426,1975
1154200442,1975
1154200450,1975
1154200469,1975
1154200477,1975
1154200485,1975
1154200493,1975
1154200515,1975
1154200523,1975
1154200531,1975
"115420054X",1975
1154200558,1975
1154200566,1975
1154200574,1975
1154200582,1975
1154200590,1975
1154200604,1975
1154200612,1975
1154200620,1975
1154200639,1975
1154200647,1975
1154200655,1975
1154200663,1975
1154200671,1975
"115420068X",1975
1154200698,1975
1154200701,1975
"115420071X",1975
1154200728,1975
1154200736,1975
1154200744,1975
1154200752,1975
1154200760,1975
1154200779,1975
1154200787,1975
1154200795,1975
1154200809,1975
1154200817,1975
1154200825,1975
1154200841,1975
"115420085X",1975
1154200868,1975
1154200876,1975
1154200884,1975
1154200892,1975
1154200914,1975
1154200922,1975
1154200930,1975
1154200949,1975
1154200957,1975
1154200965,1975
1154200973,1975
1154200981,1975
"115420099X",1975
1154201015,1975
1154201023,1975
"115420104X",1975
1154201058,1975
1154201066,1975
1154201074,1975
1154201082,1975
1154201090,1975
1154201104,1975
1154201112,1975
1154201120,1975
1154201139,1975
1154201163,1975
1154201236,1975
1154201252,1975
1154201260,1975
1154201279,1975
1154201287,1975
1154201309,1975
1154201317,1975
1154201384,1975
1154201414,1975
1154201422,1975
1154201449,1975
1154201457,1975
1154201465,1975
1154201473,1975
1154201481,1975
1154201538,1975
1154201562,1975
1154201570,1975
1154201635,1975
1154201643,1975
"115420166X",1975
1154201678,1975
1154201694,1975
1154201708,1975
1154201716,1975
1154201724,1975
1154201732,1975
1154201740,1975
1154201759,1975
1154201767,1975
1154201775,1975
1154201783,1975
1154201791,1975
1154201805,1975
1154201813,1975
1154201821,1975
"115420183X",1975
1154201856,1975
1154201864,1975
1154201872,1975
1154201880,1975
1154201899,1975
1154201910,1975
1154201929,1975
1154201953,1975
1154201961,1975
"115420197X",1975
1154201988,1975
1154201996,1975
1154202003,1975
1154202100,1975
1154202119,1975
1154202127,1975
1154202135,1975
1154202143,1975
1154202151,1975
1154202178,1975
1154202186,1975
1154202437,1975
1154202445,1975
1154202453,1975
1154202461,1975
"115420247X",1975
1154202488,1975
1154202496,1975
"115420250X",1975
1154202518,1975
1154202526,1975
1154202534,1975
1154202542,1975
1154202550,1975
1154202569,1975
1154202577,1975
1154202585,1975
1154202593,1975
1154202607,1975
1154202615,1975
1154202623,1975
1154202631,1975
"115420264X",1975
1154202658,1975
1154202666,1975
1154202674,1975
1154202682,1975
1154202690,1975
1154202704,1975
1154202712,1975
1154202720,1975
1154204995,1975
1154206505,1975
1154206734,1975
1154206963,1975
1154207021,1975
1154207129,1975
1154210340,1975
1154212122,1975
1154213307,1975
1154214656,1975
"115421558X",1975
1154218287,1975
1154220141,1975
1154220915,1975
1154222098,1975
1154245047,1975
1154245063,1975
1154245071,1975
"115424508X",1975
1154245098,1975
1154245101,1975
"115424511X",1975
1154245128,1975
1154245136,1975
1154245144,1975
1154245152,1975
1154245160,1975
1154245179,1975
1154245187,1975
1154245195,1975
1154245209,1975
1154245217,1975
1154245225,1975
1154245233,1975
1154245241,1975
"115424525X",1975
1154245551,1975
"115424556X",1975
1154245578,1975
1154245586,1975
1154245594,1975
1154245608,1975
1154245616,1975
1154245624,1975
1154245632,1975
1154245640,1975
1154245659,1975
1154245667,1975
1154245675,1975
1154245683,1975
1154245691,1975
1154245705,1975
1154245713,1975
1154245721,1975
"115424573X",1975
1154245748,1975
1154245756,1975
1154245764,1975
1154245772,1975
1154245780,1975
1154245799,1975
1154245802,1975
1154245810,1975
1154245829,1975
1154245837,1975
1154245845,1975
1154245853,1975
1154245861,1975
"115424587X",1975
1154245888,1975
1154245896,1975
"115424590X",1975
1154245918,1975
1154245926,1975
1154245934,1975
1154245942,1975
1154245950,1975
1154245969,1975
1154245977,1975
1154245985,1975
1154245993,1975
1154246000,1975
1154246019,1975
1154246027,1975
1154246035,1975
1154246043,1975
1154246051,1975
"115424606X",1975
1154246078,1975
1154246086,1975
1154246094,1975
1154246108,1975
1154246116,1975
1154246124,1975
1154246965,1975
1154247074,1975
1160101221,1975
1165326485,1975
1165795779,1975
1166699447,1975
1166702944,1975
1166704912,1975
1169875785,1975
1169879985,1975
1171383479,1975
1173128905,1975
1173190163,1975
1173257004,1975
1174011084,1975
1174012471,1975
1176034464,1975
1179402278,1975
1179717457,1975
1180408411,1975
1180414888,1975
1180415213,1975
1180415469,1975
1180416147,1975
1180416368,1975
1180416597,1975
1180416929,1975
1183025882,1975
1183936559,1975
1184513538,1975
1185597166,1975
1188906755,1975
1188907190,1975
1189438461,1975
1189439530,1975
1190120240,1975
1190383136,1975
1194014240,1975
"119523998X",1975
1196747520,1975
1197266704,1975
1197267131,1975
1197268510,1975
1197558519,1975
1197560076,1975
1197654933,1975
1198883669,1975
1200432924,1975
1205172351,1975
1205399305,1975
"120549426X",1975
1205762507,1975
1206272104,1975
1210883457,1975
1216584710,1975
1221303066,1975
1221304305,1975
"123228260X",1975
1232282642,1975
"01088016X",1976
11594403,1976
12041793,1976
12481041,1976
12491373,1976
14083663,1976
17044642,1976
17386500,1976
"20072827X",1976
200876481,1976
200921592,1976
200940597,1976
200959875,1976
200982567,1976
201009994,1976
201053365,1976
201065223,1976
201111535,1976
201277387,1976
201316854,1976
201321653,1976
"20133271X",1976
201334356,1976
201336251,1976
201341948,1976
201342545,1976
201351609,1976
201381206,1976
201422166,1976
201495236,1976
201574519,1976
201662469,1976
"20169655X",1976
201770768,1976
201808579,1976
202289257,1976
202371336,1976
202549755,1976
202996050,1976
203271521,1976
"20388485X",1976
207987947,1976
207993548,1976
208076239,1976
208082972,1976
208289607,1976
208295984,1976
208369147,1976
208377352,1976
208485821,1976
208509836,1976
208553665,1976
208655794,1976
208698078,1976
208844546,1976
"20885391X",1976
209845112,1976
209905050,1976
209906065,1976
"20993204X",1976
209997931,1976
210249617,1976
210331011,1976
212598058,1976
212624660,1976
"36894199X",1976
368943437,1976
"36905010X",1976
369117646,1976
369129431,1976
369134117,1976
369164202,1976
369173910,1976
577897101,1976
760066973,1976
760072493,1976
760081581,1976
760083843,1976
760106835,1976
760111316,1976
760138869,1976
760140057,1976
760141215,1976
760148414,1976
760148554,1976
760149909,1976
760150370,1976
760153302,1976
760153310,1976
760154015,1976
760154457,1976
760154481,1976
760158304,1976
760160880,1976
760165386,1976
760168083,1976
760168385,1976
760170940,1976
760171173,1976
760171858,1976
760175195,1976
760188602,1976
760194831,1976
760197334,1976
760198381,1976
760199701,1976
760201919,1976
760205639,1976
760214476,1976
760220077,1976
760221731,1976
760230935,1976
760232229,1976
760232334,1976
760233608,1976
760235589,1976
760235791,1976
760237182,1976
760237433,1976
760238022,1976
760238030,1976
760238049,1976
760239878,1976
760240582,1976
760241783,1976
760244235,1976
760249466,1976
760252351,1976
760254532,1976
760256772,1976
760259526,1976
760259895,1976
760267472,1976
760275440,1976
760290768,1976
760290806,1976
760291039,1976
760291586,1976
760293708,1976
760293902,1976
760293996,1976
760294186,1976
760294321,1976
760296154,1976
760296596,1976
760296618,1976
760296715,1976
760296871,1976
760299145,1976
760299633,1976
760300402,1976
760300690,1976
760300704,1976
760301182,1976
760302251,1976
760302715,1976
760302979,1976
760307946,1976
760313032,1976
760319464,1976
760321000,1976
760321949,1976
760322635,1976
760327343,1976
760331480,1976
760332487,1976
760333386,1976
760334633,1976
760337225,1976
760338639,1976
760343926,1976
760346941,1976
760349355,1976
760352593,1976
760353255,1976
760353697,1976
760354774,1976
760358338,1976
760358370,1976
760360936,1976
760362092,1976
760362270,1976
760368317,1976
760371954,1976
760378797,1976
760381186,1976
760381771,1976
760383286,1976
760383294,1976
760384355,1976
760386331,1976
760388210,1976
760397945,1976
760400695,1976
760402450,1976
760403422,1976
760404658,1976
760405891,1976
760419582,1976
760450048,1976
760474311,1976
760477132,1976
760480672,1976
760489858,1976
760505500,1976
760513163,1976
760519382,1976
760526699,1976
760545189,1976
760548609,1976
760552800,1976
770001459,1976
770001882,1976
770006191,1976
770007368,1976
770008690,1976
770008704,1976
770010377,1976
770010385,1976
770010393,1976
770013368,1976
770019137,1976
770019846,1976
770021506,1976
770022871,1976
770024270,1976
770027156,1976
770027237,1976
770028497,1976
770033016,1976
770033229,1976
770033415,1976
770037283,1976
770037410,1976
770037666,1976
770041116,1976
770042066,1976
770042937,1976
770042988,1976
770042996,1976
770044050,1976
770044093,1976
770044956,1976
770045847,1976
770045855,1976
770045863,1976
770045871,1976
770046851,1976
770048137,1976
770048722,1976
770049575,1976
770050891,1976
770051359,1976
770051820,1976
770052681,1976
770053092,1976
770056318,1976
770061435,1976
770061540,1976
770061621,1976
770065074,1976
770065562,1976
770066968,1976
770067026,1976
770068596,1976
770069169,1976
770071309,1976
770072739,1976
770072755,1976
770073204,1976
770076076,1976
770076599,1976
770079075,1976
770080995,1976
770082629,1976
770083080,1976
770086551,1976
770091776,1976
770092470,1976
770093779,1976
770094171,1976
770094686,1976
770094732,1976
770100473,1976
770106595,1976
770106897,1976
770106943,1976
770107346,1976
770108644,1976
770108873,1976
770108903,1976
770109977,1976
770111327,1976
770111742,1976
770115632,1976
770119328,1976
770119484,1976
770119905,1976
770120067,1976
770120091,1976
770121101,1976
770123546,1976
770125093,1976
770126499,1976
770128300,1976
770129927,1976
770130070,1976
770130569,1976
770130941,1976
770135528,1976
770142230,1976
770142915,1976
770143172,1976
770143709,1976
770144004,1976
770146724,1976
770149839,1976
770149855,1976
770150616,1976
770150624,1976
770150950,1976
770154980,1976
770155189,1976
770155197,1976
770160727,1976
770164382,1976
770167799,1976
770171087,1976
770173594,1976
770178723,1976
770180337,1976
770182852,1976
770182860,1976
770185118,1976
770197566,1976
770198694,1976
770200532,1976
770202985,1976
770202993,1976
770204082,1976
770204090,1976
770204112,1976
770204694,1976
770206212,1976
770209874,1976
770212018,1976
770212441,1976
770212476,1976
770215424,1976
770217168,1976
770223230,1976
770223249,1976
770223257,1976
770225608,1976
770227112,1976
770232337,1976
770232744,1976
770235573,1976
770237789,1976
770240704,1976
770242634,1976
770243142,1976
770249817,1976
770251900,1976
770265790,1976
770268536,1976
770270816,1976
770271650,1976
770275826,1976
770293565,1976
770296955,1976
770299318,1976
770303153,1976
770304826,1976
770305873,1976
770306950,1976
770312535,1976
770327028,1976
770328601,1976
770329136,1976
770329233,1976
770346995,1976
770354998,1976
